customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
489,1,RICARDO,MEADOR,RICARDO.MEADOR@SAKILACUSTOMER.ORG,494,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
490,1,SAM,MCDUFFIE,SAM.MCDUFFIE@SAKILACUSTOMER.ORG,495,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
491,2,RICK,MATTOX,RICK.MATTOX@SAKILACUSTOMER.ORG,496,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
492,2,LESTER,KRAUS,LESTER.KRAUS@SAKILACUSTOMER.ORG,497,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
493,1,BRENT,HARKINS,BRENT.HARKINS@SAKILACUSTOMER.ORG,498,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
494,2,RAMON,CHOATE,RAMON.CHOATE@SAKILACUSTOMER.ORG,499,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
495,2,CHARLIE,BESS,CHARLIE.BESS@SAKILACUSTOMER.ORG,500,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
496,2,TYLER,WREN,TYLER.WREN@SAKILACUSTOMER.ORG,501,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
497,2,GILBERT,SLEDGE,GILBERT.SLEDGE@SAKILACUSTOMER.ORG,502,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
498,1,GENE,SANBORN,GENE.SANBORN@SAKILACUSTOMER.ORG,503,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
499,2,MARC,OUTLAW,MARC.OUTLAW@SAKILACUSTOMER.ORG,504,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
500,1,REGINALD,KINDER,REGINALD.KINDER@SAKILACUSTOMER.ORG,505,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
501,1,RUBEN,GEARY,RUBEN.GEARY@SAKILACUSTOMER.ORG,506,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
502,1,BRETT,CORNWELL,BRETT.CORNWELL@SAKILACUSTOMER.ORG,507,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
503,1,ANGEL,BARCLAY,ANGEL.BARCLAY@SAKILACUSTOMER.ORG,508,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
504,1,NATHANIEL,ADAM,NATHANIEL.ADAM@SAKILACUSTOMER.ORG,509,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
505,1,RAFAEL,ABNEY,RAFAEL.ABNEY@SAKILACUSTOMER.ORG,510,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
506,2,LESLIE,SEWARD,LESLIE.SEWARD@SAKILACUSTOMER.ORG,511,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
507,2,EDGAR,RHOADS,EDGAR.RHOADS@SAKILACUSTOMER.ORG,512,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
508,2,MILTON,HOWLAND,MILTON.HOWLAND@SAKILACUSTOMER.ORG,513,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
509,1,RAUL,FORTIER,RAUL.FORTIER@SAKILACUSTOMER.ORG,514,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
510,2,BEN,EASTER,BEN.EASTER@SAKILACUSTOMER.ORG,515,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
511,1,CHESTER,BENNER,CHESTER.BENNER@SAKILACUSTOMER.ORG,516,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
512,1,CECIL,VINES,CECIL.VINES@SAKILACUSTOMER.ORG,517,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
513,2,DUANE,TUBBS,DUANE.TUBBS@SAKILACUSTOMER.ORG,519,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
514,2,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@SAKILACUSTOMER.ORG,520,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
515,1,ANDRE,RAPP,ANDRE.RAPP@SAKILACUSTOMER.ORG,521,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
516,2,ELMER,NOE,ELMER.NOE@SAKILACUSTOMER.ORG,522,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
517,2,BRAD,MCCURDY,BRAD.MCCURDY@SAKILACUSTOMER.ORG,523,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
518,1,GABRIEL,HARDER,GABRIEL.HARDER@SAKILACUSTOMER.ORG,524,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
519,2,RON,DELUCA,RON.DELUCA@SAKILACUSTOMER.ORG,525,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
520,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@SAKILACUSTOMER.ORG,526,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
521,2,ROLAND,SOUTH,ROLAND.SOUTH@SAKILACUSTOMER.ORG,527,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
522,2,ARNOLD,HAVENS,ARNOLD.HAVENS@SAKILACUSTOMER.ORG,528,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
523,1,HARVEY,GUAJARDO,HARVEY.GUAJARDO@SAKILACUSTOMER.ORG,529,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
524,1,JARED,ELY,JARED.ELY@SAKILACUSTOMER.ORG,530,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
525,2,ADRIAN,CLARY,ADRIAN.CLARY@SAKILACUSTOMER.ORG,531,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
526,2,KARL,SEAL,KARL.SEAL@SAKILACUSTOMER.ORG,532,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
527,1,CORY,MEEHAN,CORY.MEEHAN@SAKILACUSTOMER.ORG,533,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
528,1,CLAUDE,HERZOG,CLAUDE.HERZOG@SAKILACUSTOMER.ORG,534,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
529,2,ERIK,GUILLEN,ERIK.GUILLEN@SAKILACUSTOMER.ORG,535,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
530,2,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@SAKILACUSTOMER.ORG,536,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
531,2,JAMIE,WAUGH,JAMIE.WAUGH@SAKILACUSTOMER.ORG,537,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
532,2,NEIL,RENNER,NEIL.RENNER@SAKILACUSTOMER.ORG,538,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
533,1,JESSIE,MILAM,JESSIE.MILAM@SAKILACUSTOMER.ORG,539,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
534,1,CHRISTIAN,JUNG,CHRISTIAN.JUNG@SAKILACUSTOMER.ORG,540,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
535,1,JAVIER,ELROD,JAVIER.ELROD@SAKILACUSTOMER.ORG,541,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
536,2,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@SAKILACUSTOMER.ORG,542,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
537,2,CLINTON,BUFORD,CLINTON.BUFORD@SAKILACUSTOMER.ORG,543,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
538,2,TED,BREAUX,TED.BREAUX@SAKILACUSTOMER.ORG,544,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
539,1,MATHEW,BOLIN,MATHEW.BOLIN@SAKILACUSTOMER.ORG,545,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
540,1,TYRONE,ASHER,TYRONE.ASHER@SAKILACUSTOMER.ORG,546,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
541,2,DARREN,WINDHAM,DARREN.WINDHAM@SAKILACUSTOMER.ORG,547,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
542,2,LONNIE,TIRADO,LONNIE.TIRADO@SAKILACUSTOMER.ORG,548,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@SAKILACUSTOMER.ORG,549,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
544,2,CODY,NOLEN,CODY.NOLEN@SAKILACUSTOMER.ORG,550,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
545,2,JULIO,NOLAND,JULIO.NOLAND@SAKILACUSTOMER.ORG,551,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
546,1,KELLY,KNOTT,KELLY.KNOTT@SAKILACUSTOMER.ORG,552,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
547,1,KURT,EMMONS,KURT.EMMONS@SAKILACUSTOMER.ORG,553,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
548,1,ALLAN,CORNISH,ALLAN.CORNISH@SAKILACUSTOMER.ORG,554,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@SAKILACUSTOMER.ORG,555,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
550,2,GUY,BROWNLEE,GUY.BROWNLEE@SAKILACUSTOMER.ORG,556,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@SAKILACUSTOMER.ORG,557,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
552,2,HUGH,WALDROP,HUGH.WALDROP@SAKILACUSTOMER.ORG,558,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
553,1,MAX,PITT,MAX.PITT@SAKILACUSTOMER.ORG,559,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@SAKILACUSTOMER.ORG,560,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@SAKILACUSTOMER.ORG,561,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
556,2,ARMANDO,GRUBER,ARMANDO.GRUBER@SAKILACUSTOMER.ORG,562,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@SAKILACUSTOMER.ORG,563,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
558,1,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@SAKILACUSTOMER.ORG,564,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
559,2,EVERETT,BANDA,EVERETT.BANDA@SAKILACUSTOMER.ORG,565,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
560,1,JORDAN,ARCHULETA,JORDAN.ARCHULETA@SAKILACUSTOMER.ORG,566,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
561,2,IAN,STILL,IAN.STILL@SAKILACUSTOMER.ORG,567,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
562,1,WALLACE,SLONE,WALLACE.SLONE@SAKILACUSTOMER.ORG,568,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
563,2,KEN,PREWITT,KEN.PREWITT@SAKILACUSTOMER.ORG,569,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
564,2,BOB,PFEIFFER,BOB.PFEIFFER@SAKILACUSTOMER.ORG,570,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
565,2,JAIME,NETTLES,JAIME.NETTLES@SAKILACUSTOMER.ORG,571,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
566,1,CASEY,MENA,CASEY.MENA@SAKILACUSTOMER.ORG,572,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@SAKILACUSTOMER.ORG,573,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
568,2,ALBERTO,HENNING,ALBERTO.HENNING@SAKILACUSTOMER.ORG,574,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
569,2,DAVE,GARDINER,DAVE.GARDINER@SAKILACUSTOMER.ORG,575,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
570,2,IVAN,CROMWELL,IVAN.CROMWELL@SAKILACUSTOMER.ORG,576,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
571,2,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@SAKILACUSTOMER.ORG,577,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@SAKILACUSTOMER.ORG,578,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
573,1,BYRON,BOX,BYRON.BOX@SAKILACUSTOMER.ORG,579,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
574,2,JULIAN,VEST,JULIAN.VEST@SAKILACUSTOMER.ORG,580,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@SAKILACUSTOMER.ORG,581,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@SAKILACUSTOMER.ORG,582,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@SAKILACUSTOMER.ORG,583,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@SAKILACUSTOMER.ORG,584,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
579,2,DARYL,LARUE,DARYL.LARUE@SAKILACUSTOMER.ORG,585,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
580,1,ROSS,GREY,ROSS.GREY@SAKILACUSTOMER.ORG,586,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@SAKILACUSTOMER.ORG,587,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
582,2,ANDY,VANHORN,ANDY.VANHORN@SAKILACUSTOMER.ORG,588,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
583,1,MARSHALL,THORN,MARSHALL.THORN@SAKILACUSTOMER.ORG,589,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
584,2,SALVADOR,TEEL,SALVADOR.TEEL@SAKILACUSTOMER.ORG,590,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@SAKILACUSTOMER.ORG,591,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
586,1,KIRK,STCLAIR,KIRK.STCLAIR@SAKILACUSTOMER.ORG,592,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@SAKILACUSTOMER.ORG,593,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
588,1,MARION,OCAMPO,MARION.OCAMPO@SAKILACUSTOMER.ORG,594,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
589,1,TRACY,HERRMANN,TRACY.HERRMANN@SAKILACUSTOMER.ORG,595,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
590,2,SETH,HANNON,SETH.HANNON@SAKILACUSTOMER.ORG,596,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
591,1,KENT,ARSENAULT,KENT.ARSENAULT@SAKILACUSTOMER.ORG,597,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@SAKILACUSTOMER.ORG,598,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
593,2,RENE,MCALISTER,RENE.MCALISTER@SAKILACUSTOMER.ORG,599,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
594,1,EDUARDO,HIATT,EDUARDO.HIATT@SAKILACUSTOMER.ORG,600,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@SAKILACUSTOMER.ORG,601,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@SAKILACUSTOMER.ORG,602,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
597,1,FREDDIE,DUGGAN,FREDDIE.DUGGAN@SAKILACUSTOMER.ORG,603,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
598,1,WADE,DELVALLE,WADE.DELVALLE@SAKILACUSTOMER.ORG,604,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@SAKILACUSTOMER.ORG,605,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
600,1,ALEX,AVILA,ALEX.AVILA@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
601,1,ALLEN,ARMOLD,ALLEN.ARMOLD@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
602,1,ANDREW,ALLEN,ANDREW.ALLEN@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
603,1,ANNA,ANDREADI,ANNA.ANDREADI@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
604,1,AARON,BERGMAN,AARON.BERGMAN@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
605,1,ADAM,BELLAVANCE,ADAM.BELLAVANCE@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
606,1,ADRIAN,BARTON,ADRIAN.BARTON@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
607,1,AIMEE,BIXBY,AIMEE.BIXBY@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
608,1,ALAN,BARNES,ALAN.BARNES@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
609,1,ALEJANDRO,BALLENTINE,ALEJANDRO.BALLENTINE@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
610,1,ANN,BLUME,ANN.BLUME@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
611,1,ALYSSA,CROUSE,ALYSSA.CROUSE@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
612,1,AMY,COX,AMY.COX@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
613,1,ANN,CHONG,ANN.CHONG@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
614,1,ANNA,CHUNG,ANNA.CHUNG@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
615,1,ALAN,DOMINGUEZ,ALAN.DOMINGUEZ@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
616,1,ART,FERGUSON,ART.FERGUSON@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
617,1,ART,FOSTER,ART.FOSTER@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
618,1,ALEJANDRO,GROVE,ALEJANDRO.GROVE@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
619,1,ALEKSANDRA,GANNAWAY,ALEKSANDRA.GANNAWAY@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
620,1,ALEX,GRAYSON,ALEX.GRAYSON@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
621,1,ALLEN,GOLDENEN,ALLEN.GOLDENEN@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
622,1,ANDREW,GJERTSEN,ANDREW.GJERTSEN@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
623,1,ANDY,GERBODE,ANDY.GERBODE@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
624,1,ANNA,GAYMAN,ANNA.GAYMAN@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
625,1,ANTHONY,GARVERICK,ANTHONY.GARVERICK@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
626,1,ARTHUR,GAINER,ARTHUR.GAINER@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
627,1,AARON,HAWKINS,AARON.HAWKINS@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
628,1,ADAM,HART,ADAM.HART@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
629,1,ADRIAN,HANE,ADRIAN.HANE@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
630,1,ALAN,HAINES,ALAN.HAINES@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
631,1,ALAN,HWANG,ALAN.HWANG@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
632,1,AMY,HUNT,AMY.HUNT@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
633,1,ANGELE,HOOD,ANGELE.HOOD@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
634,1,ANNA,HABERLIN,ANNA.HABERLIN@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
635,1,ARIANNE,IRVING,ARIANNE.IRVING@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
636,1,ANTHONY,JACOBS,ANTHONY.JACOBS@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
637,1,ANTHONY,JOHNSON,ANTHONY.JOHNSON@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
638,1,ASHLEY,JARBOE,ASHLEY.JARBOE@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
639,1,ASTREA,JONES,ASTREA.JONES@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
640,1,ALICE,MCCARTHY,ALICE.MCCARTHY@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
641,1,ANNE,MCFARLAND,ANNE.MCFARLAND@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
642,1,ANTHONY,O\DONNELL,ANTHONY.O\DONNELL@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
643,1,ANNE,PRYOR,ANNE.PRYOR@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
644,1,ARTHUR,PRICHEP,ARTHUR.PRICHEP@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
645,1,ALEX,RUSSELL,ALEX.RUSSELL@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
646,1,ALLEN,ROSENBLATT,ALLEN.ROSENBLATT@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
647,1,ANDREW,ROBERTS,ANDREW.ROBERTS@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
648,1,ANDY,REITER,ANDY.REITER@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
649,1,ANEMONE,RATNER,ANEMONE.RATNER@SAKILACUSTOMER.ORG\R,606,1,2020-01-25T09:02:20.000-05:00,2020-01-25T00:00:00.000-05:00
